#! FIELDS time phi psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
 0.000000 -2.845176 3.140506
 1.000000 -1.851337 2.435799
 2.000000 3.035702 3.092343
 3.000000 -2.442450 -0.320983
 4.000000 -1.461453 1.262114
 5.000000 -1.597910 0.633797
 6.000000 -1.664112 2.020055
 7.000000 -1.939324 2.795496
 8.000000 -1.149459 2.720292
 9.000000 -2.586138 -2.696542
 10.000000 -1.533194 -3.015212
 11.000000 3.114059 2.471047
 12.000000 -1.253621 3.006442
 13.000000 3.069433 2.811067
 14.000000 -2.681017 -2.676147
 15.000000 -1.537727 2.602974
 16.000000 -2.666557 2.590926
 17.000000 -2.038668 3.002887
 18.000000 -2.670606 2.910728
 19.000000 -3.002193 -3.036825
 20.000000 -2.529983 -3.133921
 21.000000 -2.352152 3.138547
 22.000000 -3.130969 2.651388
 23.000000 -2.126505 2.715400
 24.000000 -2.356934 2.462256
 25.000000 -2.034121 2.589108
 26.000000 -2.668714 2.557659
 27.000000 -1.351636 2.421518
 28.000000 -2.625656 -2.825496
 29.000000 -2.466181 2.891164
 30.000000 -1.968657 2.429476
 31.000000 -1.886741 2.583953
 32.000000 -1.572637 2.985547
 33.000000 -3.094690 2.678053
 34.000000 -2.771936 -3.078411
 35.000000 -2.450592 -3.044366
 36.000000 -2.957332 2.714424
 37.000000 -2.894123 2.885063
 38.000000 -2.878422 3.106907
 39.000000 -2.070836 2.678824
 40.000000 -1.783835 2.284895
 41.000000 -3.113364 3.005785
 42.000000 -3.115713 -3.010862
 43.000000 -2.943323 2.890792
 44.000000 -3.110763 2.874266
 45.000000 -3.046891 -2.938156
 46.000000 -2.941106 3.110491
 47.000000 -1.531665 2.916890
 48.000000 -2.853764 -3.075048
 49.000000 -3.013910 -2.968353
 50.000000 -2.937346 3.034913
 51.000000 -2.539508 -2.795921
 52.000000 -2.783828 2.350367
 53.000000 -2.252273 -3.069179
 54.000000 -2.424595 2.610598
 55.000000 -2.797726 2.671831
 56.000000 -2.897123 -3.038305
 57.000000 -1.729239 2.436259
 58.000000 -2.587155 2.447681
 59.000000 -2.088615 2.467600
 60.000000 -2.017068 2.740433
 61.000000 -2.585870 2.333936
 62.000000 -2.141709 2.816750
 63.000000 -2.775706 2.843033
 64.000000 -2.702625 3.103866
 65.000000 -2.861595 -2.988014
 66.000000 3.076469 2.898871
 67.000000 -2.501476 2.720797
 68.000000 -2.528837 2.703475
 69.000000 -2.709864 2.397761
 70.000000 -2.686513 2.617100
 71.000000 -2.167408 -3.071261
 72.000000 -2.471374 3.124904
 73.000000 -1.279345 2.248720
 74.000000 -2.490249 2.762022
 75.000000 -2.739434 2.907253
 76.000000 -1.873741 -2.603057
 77.000000 -1.594557 2.493935
 78.000000 -1.930304 2.563103
 79.000000 -2.227283 2.398171
 80.000000 3.038786 2.911317
 81.000000 -2.733853 -2.949137
 82.000000 -2.959502 -3.070173
 83.000000 -2.338976 -3.059487
 84.000000 -2.628065 3.127863
 85.000000 -1.774792 2.578430
 86.000000 -0.792370 -0.490247
 87.000000 -1.777310 -0.629573
 88.000000 -1.502393 0.016061
 89.000000 -2.638033 0.222938
 90.000000 -1.572695 0.242507
 91.000000 -2.738641 0.276971
 92.000000 -2.402645 0.204360
 93.000000 -2.416434 -0.269684
 94.000000 -1.400698 -0.567562
 95.000000 -2.074358 0.302537
 96.000000 -2.313059 0.016438
 97.000000 -2.524515 -0.350081
 98.000000 -1.475961 -0.417544
 99.000000 -2.256963 -0.097061
 100.000000 -1.199911 0.311428
 101.000000 -1.824179 1.762905
 102.000000 -2.748146 -2.838286
 103.000000 -1.250750 2.185820
 104.000000 -2.520706 2.712741
 105.000000 -2.677039 -3.065044
 106.000000 -1.565154 2.701758
 107.000000 -1.529768 2.619764
 108.000000 -3.044726 -2.973442
 109.000000 -2.586449 -3.027876
 110.000000 -2.625472 -3.089603
 111.000000 -2.772864 -3.115289
 112.000000 -2.721212 2.530841
 113.000000 -2.305745 2.831887
 114.000000 -2.395909 2.580100
 115.000000 -2.252034 -3.075574
 116.000000 -2.208885 3.026575
 117.000000 -2.858770 2.911247
 118.000000 -2.625760 3.125880
 119.000000 -2.440992 -2.876031
 120.000000 -1.515543 2.011937
 121.000000 -1.308632 -0.695643
