#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  60
#! SET periodic_phi true
   -3.141592654    0.000000000    1.876357266
   -3.036872898    0.488154328    7.154448871
   -2.932153143    1.477406218   11.494415999
   -2.827433388    2.894974347   15.432227901
   -2.722713633    4.709401612   19.019511587
   -2.617993878    6.857352873   21.678389526
   -2.513274123    9.189287055   22.319217428
   -2.408554368   11.444878693   20.114487297
   -2.303834613   13.316885692   15.070230806
   -2.199114858   14.551377697    8.175960708
   -2.094395102   15.025280754    0.738379451
   -1.989675347   14.736627012   -6.265831952
   -1.884955592   13.755072704  -12.476742960
   -1.780235837   12.174322733  -17.606640189
   -1.675516082   10.142478292  -20.958796461
   -1.570796327    7.901136546  -21.390794065
   -1.466076572    5.799562942  -18.307104737
   -1.361356817    4.192532445  -12.075834769
   -1.256637061    3.337186922   -4.283482793
   -1.151917306    3.299518833    3.312142880
   -1.047197551    3.993568510    9.559122440
   -0.942477796    5.265662157   14.440310447
   -0.837758041    7.002331436   18.552773042
   -0.733038286    9.152584317   22.382122120
   -0.628318531   11.685069762   25.703447510
   -0.523598776   14.495755811   27.533822726
   -0.418879020   17.371145989   26.790739800
   -0.314159265   20.010394716   22.981623491
   -0.209439510   22.107307317   16.513599806
   -0.104719755   23.422038916    8.202658619
    0.000000000   23.810821020   -0.971600498
    0.104719755   23.233491834  -10.072758750
    0.209439510   21.757147956  -17.937456381
    0.314159265   19.563796019  -23.620392105
    0.418879020   16.911067805  -26.772063398
    0.523598776   14.047919652  -27.681641673
    0.628318531   11.185785924  -26.821340249
    0.733038286    8.502974810  -24.259270410
    0.837758041    6.180599292  -19.874086473
    0.942477796    4.399365339  -14.031915919
    1.047197551    3.276268976   -7.475308647
    1.151917306    2.849231097   -0.797549505
    1.256637061    3.121356134    5.931142008
    1.361356817    4.102423655   12.706270536
    1.466076572    5.765494255   18.739739788
    1.570796327    7.949319826   22.283526905
    1.675516082   10.303272427   21.772898468
    1.780235837   12.376472849   17.167074334
    1.884955592   13.818927131   10.064874759
    1.989675347   14.496679561    2.962856693
    2.094395102   14.504274966   -2.742594625
    2.199114858   13.988298203   -7.116509076
    2.303834613   13.029060265  -11.391734105
    2.408554368   11.591254134  -16.236985425
    2.513274123    9.643951216  -20.946010453
    2.617993878    7.287797267  -23.697917653
    2.722713633    4.816224688  -23.029694090
    2.827433388    2.607673724  -18.705306506
    2.932153143    0.994562098  -11.990922338
    3.036872898    0.130188184   -4.658038090
