#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  60
#! SET periodic_phi true
   -3.141592654    0.000000000    1.775760992
   -3.036872898    0.473185659    6.970569375
   -2.932153143    1.440097694   11.246584112
   -2.827433388    2.826942702   15.075422643
   -2.722713633    4.594559060   18.460726441
   -2.617993878    6.669569112   20.826524309
   -2.513274123    8.895273727   21.135170234
   -2.408554368   11.010551280   18.622651447
   -2.303834613   12.713727346   13.350371232
   -2.199114858   13.761992163    6.360862511
   -2.094395102   14.049138973   -0.981190006
   -1.989675347   13.595750501   -7.657502104
   -1.884955592   12.495414925  -13.331265334
   -1.780235837   10.858402113  -17.831179122
   -1.675516082    8.833276439  -20.643970311
   -1.570796327    6.643050715  -20.781418732
   -1.466076572    4.608362776  -17.684723471
   -1.361356817    3.059053111  -11.616926000
   -1.256637061    2.242292358   -4.002029294
   -1.151917306    2.229243726    3.515473170
   -1.047197551    2.945769646    9.794849523
   -0.942477796    4.247334687   14.764211022
   -0.837758041    6.023302397   18.970307091
   -0.733038286    8.222264542   22.888285833
   -0.628318531   10.813126503   26.306993954
   -0.523598776   13.693433818   28.250265465
   -0.418879020   16.649708075   27.603215280
   -0.314159265   19.376137230   23.809091802
   -0.209439510   21.555162506   17.225768018
   -0.104719755   22.933327562    8.682184019
    0.000000000   23.358648089   -0.758103370
    0.104719755   22.793541161  -10.036953832
    0.209439510   21.319211491  -17.909276213
    0.314159265   19.136468626  -23.431192483
    0.418879020   16.516423929  -26.340761445
    0.523598776   13.709540114  -27.066352066
    0.628318531   10.914639603  -26.194391483
    0.733038286    8.289349860  -23.823709376
    0.837758041    5.996535763  -19.766020552
    0.942477796    4.209117942  -14.254830346
    1.047197551    3.049830263   -7.926623423
    1.151917306    2.569658591   -1.346446610
    1.256637061    2.783607435    5.372275179
    1.361356817    3.707732315   12.173281452
    1.466076572    5.318066121   18.266600210
    1.570796327    7.459046903   21.950538835
    1.675516082    9.791098615   21.703541572
    1.780235837   11.876027404   17.464715456
    1.884955592   13.370032028   10.735307414
    1.989675347   14.132636149    3.876361109
    2.094395102   14.239430983   -1.805642099
    2.199114858   13.813542177   -6.368156711
    2.303834613   12.917927698  -10.938001420
    2.408554368   11.513555329  -16.041814878
    2.513274123    9.579059638  -20.876106234
    2.617993878    7.230310576  -23.614058819
    2.722713633    4.771743234  -22.869742234
    2.827433388    2.582946482  -18.506752550
    2.932153143    0.988946757  -11.845726188
    3.036872898    0.134112615   -4.634772990
