#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  60
#! SET periodic_phi true
   -3.141592654    4.915256502    1.089881860
   -3.036872898    5.150264636    3.144588357
   -2.932153143    5.546447949    4.268343024
   -2.827433388    6.051398751    5.381369308
   -2.722713633    6.699060304    7.069692447
   -2.617993878    7.557833862    9.401543965
   -2.513274123    8.671361384   11.768932534
   -2.408554368    9.993010113   13.170974735
   -2.303834613   11.364069597   12.512240102
   -2.199114858   12.523700477    9.073052336
   -2.094395102   13.166244622    2.690749610
   -1.989675347   13.011316538   -5.976318448
   -1.884955592   11.892072905  -15.432985051
   -1.780235837    9.835284056  -23.428774260
   -1.675516082    7.126929073  -27.533504937
   -1.570796327    4.272240892  -26.031062237
   -1.466076572    1.871632595  -19.124514615
   -1.361356817    0.388767004   -8.947139064
   -1.256637061    0.000000000    1.202829103
   -1.151917306    0.554723228    8.816247765
   -1.047197551    1.739456740   13.277366560
   -0.942477796    3.276463731   15.890118642
   -0.837758041    5.068115398   18.386345069
   -0.733038286    7.156926891   21.598392110
   -0.628318531    9.598330914   24.858777632
   -0.523598776   12.313216683   26.550475303
   -0.418879020   15.057763621   25.281121287
   -0.314159265   17.495622441   20.686435636
   -0.209439510   19.314241991   13.619343411
   -0.104719755   20.315895983    5.296985141
    0.000000000   20.429619975   -3.126063666
    0.104719755   19.691469259  -10.827551693
    0.209439510   18.218998585  -17.017273250
    0.314159265   16.201234929  -21.194036556
    0.418879020   13.857258337  -23.336731966
    0.523598776   11.374505092  -23.898789838
    0.628318531    8.893691979  -23.369415683
    0.733038286    6.524835674  -21.716845703
    0.837758041    4.397540744  -18.686568300
    0.942477796    2.657776322  -14.351965043
    1.047197551    1.422261312   -9.194682513
    1.151917306    0.750896702   -3.617409207
    1.256637061    0.678209264    2.272106178
    1.361356817    1.234985935    8.333083299
    1.466076572    2.404130104   13.759628677
    1.570796327    4.043272581   17.018034439
    1.675516082    5.855663376   16.926280643
    1.780235837    7.485533214   13.801869411
    1.884955592    8.702730533    9.390113675
    1.989675347    9.490605830    5.919972450
    2.094395102   10.014279001    4.234289271
    2.199114858   10.422044813    3.484801887
    2.303834613   10.712144430    1.691199261
    2.408554368   10.702836860   -2.259162185
    2.513274123   10.194087703   -7.591233590
    2.617993878    9.150516599  -12.044069936
    2.722713633    7.784716141  -13.530612676
    2.827433388    6.449041765  -11.479291029
    2.932153143    5.466248180   -7.140246212
    3.036872898    4.971330347   -2.453984053
