#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  60
#! SET periodic_phi true
   -3.141592654    0.000000000    2.226855526
   -3.036872898    0.532009725    7.614733690
   -2.932153143    1.565622527   11.856290853
   -2.827433388    3.008265823   15.536467253
   -2.722713633    4.816821864   18.809447481
   -2.617993878    6.927704842   21.205028229
   -2.513274123    9.201281508   21.709883910
   -2.408554368   11.392875028   19.537829388
   -2.303834613   13.212958094   14.684615705
   -2.199114858   14.421659091    8.083028490
   -2.094395102   14.901507980    0.939879589
   -1.989675347   14.644774390   -5.877177897
   -1.884955592   13.706232439  -12.066479882
   -1.780235837   12.163359534  -17.298467075
   -1.675516082   10.157487958  -20.751163662
   -1.570796327    7.937798648  -21.149374505
   -1.466076572    5.870531881  -17.865792186
   -1.361356817    4.323311830  -11.373998278
   -1.256637061    3.549846234   -3.452658891
   -1.151917306    3.594214859    4.004040676
   -1.047197551    4.341960883    9.868548633
   -0.942477796    5.622646783   14.310504608
   -0.837758041    7.329756270   18.171833202
   -0.733038286    9.441270133   22.087118023
   -0.628318531   11.960641992   25.788682618
   -0.523598776   14.804587898   28.083282283
   -0.418879020   17.755028158   27.634997928
   -0.314159265   20.484437129   23.809685216
   -0.209439510   22.653967178   17.040109863
   -0.104719755   24.001240021    8.295797065
    0.000000000   24.378117940   -1.265629280
    0.104719755   23.756315294  -10.586393942
    0.209439510   22.223650039  -18.453482155
    0.314159265   19.984823110  -23.936337025
    0.418879020   17.315722558  -26.748145419
    0.523598776   14.474383013  -27.289564713
    0.628318531   11.667871062  -26.178657553
    0.733038286    9.055171370  -23.603745922
    0.837758041    6.789315721  -19.487805622
    0.942477796    5.024417060  -14.120758420
    1.047197551    3.864704517   -8.064648268
    1.151917306    3.356468307   -1.708242196
    1.256637061    3.529369668    5.009486114
    1.361356817    4.426586275   12.076791086
    1.466076572    6.047167506   18.580111592
    1.570796327    8.239365568   22.596122411
    1.675516082   10.644717064   22.415163302
    1.780235837   12.792563682   17.917105299
    1.884955592   14.308665345   10.694376808
    1.989675347   15.037569261    3.294995892
    2.094395102   15.060034591   -2.787177253
    2.199114858   14.519777474   -7.517924323
    2.303834613   13.503204615  -12.061554581
    2.408554368   11.985430729  -17.071547388
    2.513274123    9.945763328  -21.857482876
    2.617993878    7.493181869  -24.610112020
    2.722713633    4.929651013  -23.848780061
    2.827433388    2.644953646  -19.314677336
    2.932153143    0.983651483  -12.280849527
    3.036872898    0.107485454   -4.590676175
