#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  60
#! SET periodic_phi true
   -3.141592654    0.077474728    3.839794101
   -3.036872898    0.725547344    8.072806684
   -2.932153143    1.708708863   10.370282624
   -2.827433388    2.887485533   12.068041082
   -2.722713633    4.260719819   14.181762909
   -2.617993878    5.881191157   16.709497652
   -2.513274123    7.741291616   18.473839270
   -2.408554368    9.681342801   18.003065429
   -2.303834613   11.415487112   14.481256285
   -2.199114858   12.634217275    8.337875076
   -2.094395102   13.123479134    0.761037865
   -1.989675347   12.800891121   -6.966901570
   -1.884955592   11.701505707  -13.958981645
   -1.780235837    9.940014018  -19.431465742
   -1.675516082    7.727379472  -22.441274110
   -1.570796327    5.375012193  -21.922617144
   -1.466076572    3.276943611  -17.697243845
   -1.361356817    1.780300418  -10.648192323
   -1.256637061    1.087164991   -2.716346987
   -1.151917306    1.190459900    4.382487525
   -1.047197551    1.957628070    9.927182952
   -0.942477796    3.245747695   14.515040802
   -0.837758041    5.007413132   19.124935833
   -0.733038286    7.273857076   24.125543149
   -0.628318531   10.055812346   28.698649430
   -0.523598776   13.218303471   31.124080468
   -0.418879020   16.452976884   29.901003953
   -0.314159265   19.348770855   24.675379235
   -0.209439510   21.528688512   16.422201001
   -0.104719755   22.747886761    6.577898050
    0.000000000   22.910876415   -3.517282993
    0.104719755   22.046131649  -12.890428287
    0.209439510   20.281669445  -20.523584940
    0.314159265   17.843749202  -25.634421764
    0.418879020   15.019547554  -27.980124831
    0.523598776   12.076800468  -27.965733477
    0.628318531    9.229193262  -26.275465727
    0.733038286    6.630855154  -23.236539273
    0.837758041    4.416674539  -18.885921628
    0.942477796    2.716707526  -13.477152660
    1.047197551    1.623067106   -7.419310417
    1.151917306    1.184919736   -0.983308181
    1.256637061    1.436697972    5.796810490
    1.361356817    2.407732426   12.645479005
    1.466076572    4.056555235   18.498489854
    1.570796327    6.190362451   21.561374963
    1.675516082    8.440016405   20.562458092
    1.780235837   10.375233499   15.859092232
    1.884955592   11.701876229    9.301045946
    1.989675347   12.352982852    3.320732616
    2.094395102   12.469265787   -0.988372722
    2.199114858   12.203478015   -4.126015022
    2.303834613   11.597555024   -7.733144959
    2.408554368   10.541825279  -12.718040890
    2.513274123    8.921285942  -18.295712581
    2.617993878    6.779434378  -22.229252085
    2.722713633    4.408798515  -22.439087181
    2.827433388    2.246951583  -18.233755400
    2.932153143    0.709365337  -10.904564640
    3.036872898    0.000000000   -2.804246882
