#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  60
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  60
#! SET periodic_psi true
   -3.141592654   -3.141592654   15.727778564  -49.849663117   17.977894915
   -3.036872898   -3.141592654   11.057862569  -39.211375908   16.885596137
   -2.932153143   -3.141592654    7.521442788  -28.375649601   16.074363048
   -2.827433388   -3.141592654    5.090852772  -18.206762497   15.759638809
   -2.722713633   -3.141592654    3.672845281   -9.062056279   16.002030728
   -2.617993878   -3.141592654    3.150012693   -1.136830243   16.725994887
   -2.513274123   -3.141592654    3.381052884    5.250820582   17.748477370
   -2.408554368   -3.141592654    4.183363878    9.698309191   18.837799590
   -2.303834613   -3.141592654    5.341731606   12.021816264   19.781168732
   -2.199114858   -3.141592654    6.643511448   12.519015048   20.449249268
   -2.094395102   -3.141592654    7.927541677   11.794923622   20.815195077
   -1.989675347   -3.141592654    9.097980407   10.373629654   20.936734314
   -1.884955592   -3.141592654   10.098158842    8.552708612   20.931077523
   -1.780235837   -3.141592654   10.897832694    6.619667861   21.007258751
   -1.675516082   -3.141592654   11.517199990    5.276326401   21.446010547
   -1.570796327   -3.141592654   12.077468661    5.701506533   22.574877640
   -1.466076572   -3.141592654   12.827522989    9.040210738   24.669660293
   -1.361356817   -3.141592654   14.102409967   15.712734856   27.851260504
   -1.256637061   -3.141592654   16.230084197   25.144361206   32.004881412
   -1.151917306   -3.141592654   19.438751475   36.176147644   36.773541112
   -1.047197551   -3.141592654   23.827394360   47.461010605   41.568618019
   -0.942477796   -3.141592654   29.356495927   57.735162302   45.636034199
   -0.837758041   -3.141592654   35.849120260   65.620470403   48.176822793
   -0.733038286   -3.141592654   42.977279833   69.653580267   48.531881771
   -0.628318531   -3.141592654   50.274727454   68.743991681   46.381832827
   -0.523598776   -3.141592654   57.206616944   62.744760569   41.874639444
   -0.418879020   -3.141592654   63.280289657   52.596066231   35.560942228
   -0.314159265   -3.141592654   68.140469560   39.831523253   28.186949776
   -0.209439510   -3.141592654   71.593216197   25.909191999   20.423259385
   -0.104719755   -3.141592654   73.567413540   11.688207639   12.692257203
    0.000000000   -3.141592654   74.050561655   -2.557568611    5.142693040
    0.104719755   -3.141592654   73.040474830  -16.801915556   -2.214264446
    0.209439510   -3.141592654   70.546368857  -30.823813039   -9.315915591
    0.314159265   -3.141592654   66.628599836  -43.817708473  -15.906524806
    0.418879020   -3.141592654   61.461739858  -54.386435639  -21.497472831
    0.523598776   -3.141592654   55.386167146  -60.883095680  -25.482695868
    0.628318531   -3.141592654   48.907892453  -61.863628142  -27.324432910
    0.733038286   -3.141592654   42.650570274  -56.610282553  -26.791739723
    0.837758041   -3.141592654   37.260243796  -45.439310940  -24.114988209
    0.942477796   -3.141592654   33.297091434  -29.631720332  -19.965362869
    1.047197551   -3.141592654   31.145608612  -11.208431957  -15.262985556
    1.151917306   -3.141592654   30.959674131    7.518498659  -10.849417895
    1.256637061   -3.141592654   32.652995342   24.338794045   -7.238842360
    1.361356817   -3.141592654   35.926287927   37.435431826   -4.558116110
    1.466076572   -3.141592654   40.319468975   45.582228529   -2.679253818
    1.570796327   -3.141592654   45.279910013   48.233789294   -1.405592656
    1.675516082   -3.141592654   50.237592608   45.621220161   -0.559390278
    1.780235837   -3.141592654   54.685860749   38.703992112    0.034224013
    1.884955592   -3.141592654   58.246674648   28.912919897    0.584933161
    1.989675347   -3.141592654   60.696451016   17.669445373    1.343954017
