#! FIELDS time phi psi metad.bias metad.work
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
 0.000000 -2.845176 3.140506 0.000000 0.000000
 1.000000 -1.742987 2.023614 0.228813 2.661740
 2.000000 -1.456592 1.723114 0.597867 5.617822
 3.000000 -1.173658 2.324237 0.372865 8.502383
 4.000000 -1.472545 1.445108 1.045649 11.316335
 5.000000 -2.423476 -2.998147 0.812110 14.044869
 6.000000 -1.590115 1.972877 2.061839 16.728075
 7.000000 -1.286928 0.241391 2.233338 19.331644
 8.000000 -1.157283 0.210314 3.785782 21.531757
 9.000000 -0.929061 0.090596 3.568776 23.599739
 10.000000 -0.775450 0.023730 3.939448 25.676558
 11.000000 -0.671801 -0.014296 4.739813 27.628367
 12.000000 -0.585336 -0.045416 5.491826 29.429184
 13.000000 -0.498949 -0.079765 5.979841 31.117435
 14.000000 -0.408723 -0.118883 6.181585 32.747065
 15.000000 -0.320815 -0.157893 6.269994 34.355555
 16.000000 -0.242397 -0.191479 6.448438 35.945040
 17.000000 -0.170927 -0.221140 6.688901 37.500052
 18.000000 -0.101507 -0.249809 6.899296 39.019333
 19.000000 -0.031620 -0.279011 7.037417 40.511410
 20.000000 0.038918 -0.308663 7.112184 41.987594
 21.000000 0.108749 -0.337752 7.165860 43.454724
 22.000000 0.176909 -0.365539 7.228110 44.913865
 23.000000 0.242743 -0.391414 7.317702 46.361822
 24.000000 0.306544 -0.415514 7.427954 47.795245
 25.000000 0.368838 -0.438110 7.545779 49.212471
 26.000000 0.429825 -0.459250 7.665977 50.613003
 27.000000 0.489522 -0.478904 7.787376 51.996931
 28.000000 0.547841 -0.497010 7.911116 53.364042
 29.000000 0.604293 -0.513111 8.048386 54.713398
 30.000000 0.658293 -0.526741 8.211914 56.042834
 31.000000 0.710074 -0.538109 8.392269 57.349656
 32.000000 0.759032 -0.546680 8.602270 58.631506
 33.000000 0.805395 -0.552732 8.831677 59.885447
 34.000000 0.848762 -0.556041 9.087523 61.109465
 35.000000 0.888550 -0.556193 9.380779 62.300700
 36.000000 0.924891 -0.553473 9.702711 63.456026
 37.000000 0.956755 -0.547030 10.074868 64.572356
 38.000000 0.983009 -0.535860 10.515826 65.644385
 39.000000 1.000651 -0.517019 11.077731 66.665335
 40.000000 0.996985 -0.478488 11.949696 67.619590
 41.000000 0.867554 -0.328951 12.901010 68.473254
 42.000000 0.479003 -0.019537 7.114757 69.599161
 43.000000 0.329362 0.095800 6.340598 71.150225
 44.000000 0.246368 0.163311 6.636149 72.722713
 45.000000 0.168433 0.222883 6.960740 74.241093
 46.000000 0.079874 0.284345 7.056072 75.723630
 47.000000 -0.018185 0.346915 6.918467 77.211108
 48.000000 -0.107421 0.399596 6.904505 78.714791
 49.000000 -0.184382 0.441574 7.088049 80.206102
 50.000000 -0.254745 0.477276 7.346663 81.663257
 51.000000 -0.323918 0.510203 7.569958 83.084378
 52.000000 -0.393953 0.541891 7.714691 84.479283
 53.000000 -0.462702 0.571012 7.835636 85.856589
 54.000000 -0.528106 0.596584 7.983708 87.216112
 55.000000 -0.588553 0.617678 8.201453 88.550817
 56.000000 -0.645403 0.635458 8.453971 89.855292
 57.000000 -0.698699 0.650113 8.740386 91.124786
 58.000000 -0.749436 0.662626 9.032735 92.357947
 59.000000 -0.797304 0.672670 9.342804 93.554641
 60.000000 -0.842519 0.680702 9.663015 94.714243
 61.000000 -0.885276 0.686938 9.988651 95.837068
 62.000000 -0.925069 0.690972 10.335100 96.922511
 63.000000 -0.962768 0.693676 10.676544 97.971190
 64.000000 -0.997562 0.694504 11.037202 98.983503
 65.000000 -1.029220 0.693355 11.424075 99.959027
 66.000000 -1.058154 0.690389 11.826793 100.896431
 67.000000 -1.084743 0.686158 12.233235 101.796831
 68.000000 -1.108846 0.680473 12.650408 102.660907
 69.000000 -1.129574 0.672586 13.105713 103.488330
 70.000000 -1.147070 0.662313 13.594712 104.277247
 71.000000 -1.160312 0.648756 14.145585 105.026880
 72.000000 -1.166905 0.629395 14.815622 105.733182
 73.000000 -1.157034 0.595416 15.812640 106.386157
 74.000000 -1.061269 0.487831 17.711797 106.955812
 75.000000 -0.745926 0.240904 16.302643 107.490059
 76.000000 -0.649989 0.168733 16.377966 108.077906
 77.000000 -0.624612 0.141911 16.808366 108.648167
 78.000000 -0.615764 0.126443 17.266075 109.193323
 79.000000 -0.610503 0.114187 17.713394 109.714243
 80.000000 -0.604919 0.102709 18.144560 110.212659
 81.000000 -0.599011 0.092128 18.561981 110.690314
 82.000000 -0.588369 0.079186 18.956141 111.148854
 83.000000 -0.568521 0.061352 19.315988 111.590230
 84.000000 -0.524656 0.028827 19.559502 112.017664
 85.000000 -0.431998 -0.033492 19.395849 112.441129
 86.000000 -0.331650 -0.098666 18.983457 112.879796
 87.000000 -0.279981 -0.130803 18.998205 113.327897
 88.000000 -0.246159 -0.150206 19.185121 113.771299
 89.000000 -0.212534 -0.167655 19.392873 114.205903
 90.000000 -0.173569 -0.186430 19.577119 114.631943
 91.000000 -0.128427 -0.204997 19.753386 115.050110
 92.000000 -0.074820 -0.219959 19.945621 115.460873
 93.000000 -0.013750 -0.213295 20.240200 115.862475
 94.000000 0.097325 -0.125545 19.640769 116.258203
 95.000000 0.555928 0.012212 10.207343 116.878436
 96.000000 0.773119 0.016570 7.585531 118.192427
 97.000000 -0.291780 0.691890 12.474879 119.502620
